datapack,rc_service,rc_source,rc_from_name,label_disagreement,finished,p90_rank,p90_n_services,p90_rc_in_traces,mean_rank,mean_n_services,mean_rc_in_traces
ts3-ts-travel-plan-service-request-replace-path-lzz69x,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request-replace,True,True,24.0,27,True,7.0,27,True
ts8-ts-ui-dashboard-request-replace-method-ggknmt,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,23.0,28,True,19.0,28,True
ts9-ts-preserve-service-request-replace-method-dw9h5j,ts-preserve-service,ground_truth.service,ts-preserve-service-request-replace,True,True,26.0,28,True,11.0,28,True
ts1-mysql-corrupt-66nt6d,mysql,ground_truth.service,,False,True,,26,False,,26,False
ts8-ts-preserve-service-response-delay-xv7n9b,ts-preserve-service,ground_truth.service,ts-preserve-service-response,True,True,1.0,28,True,1.0,28,True
ts5-ts-travel-service-loss-bcmp2f,ts-travel-service,ground_truth.service,ts-travel-service,False,True,3.0,29,True,7.0,29,True
ts4-ts-assurance-service-partition-nj8rh5,ts-assurance-service,ground_truth.service,ts-assurance-service,False,True,22.0,28,True,19.0,28,True
ts0-ts-user-service-stress-mww4jr,ts-user-service,ground_truth.service,ts-user-service,False,True,1.0,29,True,2.0,29,True
ts1-ts-security-service-response-replace-code-q2nwzg,ts-security-service,ground_truth.service,ts-security-service-response-replace,True,True,17.0,26,True,5.0,26,True
ts3-mysql-bandwidth-kpqsfl,mysql,ground_truth.service,,False,True,,26,False,,26,False
ts7-ts-preserve-service-response-replace-code-w84c24,ts-preserve-service,ground_truth.service,ts-preserve-service-response-replace,True,True,24.0,27,True,11.0,27,True
ts9-ts-ui-dashboard-response-replace-code-4bfgrj,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,12.0,29,True,16.0,29,True
ts9-ts-user-service-container-kill-zzsb9x,ts-user-service,ground_truth.service,ts-user-service-container,True,True,3.0,29,True,1.0,29,True
ts4-ts-order-other-service-delay-mpwtgz,ts-order-other-service,ground_truth.service,ts-order-other-service,False,True,1.0,29,True,1.0,29,True
ts0-ts-route-plan-service-response-replace-code-nsmpv4,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,28.0,28,True,27.0,28,True
ts6-ts-order-service-loss-gqhlgt,ts-order-service,ground_truth.service,ts-order-service,False,True,8.0,22,True,17.0,22,True
ts5-ts-food-service-request-replace-method-gbrkvl,ts-food-service,ground_truth.service,ts-food-service-request-replace,True,True,22.0,22,True,21.0,22,True
ts2-ts-travel-service-response-replace-code-rkfmdr,ts-travel-service,ground_truth.service,ts-travel-service-response-replace,True,True,25.0,26,True,19.0,26,True
ts5-ts-basic-service-partition-crxfsg,ts-basic-service,ground_truth.service,ts-basic-service,False,True,17.0,28,True,6.0,28,True
ts1-ts-preserve-service-response-replace-code-wpdr2x,ts-preserve-service,ground_truth.service,ts-preserve-service-response-replace,True,True,29.0,29,True,27.0,29,True
ts5-ts-travel-plan-service-exception-7zb54x,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service,False,True,1.0,29,True,2.0,29,True
ts0-mysql-partition-cfvlsw,mysql,ground_truth.service,,False,True,,19,False,,19,False
ts4-ts-travel-service-stress-d9bz8l,ts-travel-service,ground_truth.service,ts-travel-service,False,True,9.0,28,True,7.0,28,True
ts4-ts-basic-service-bandwidth-cx9cfm,ts-basic-service,ground_truth.service,ts-basic-service,False,True,19.0,26,True,8.0,26,True
ts2-ts-travel-service-response-abort-jd66zv,ts-travel-service,ground_truth.service,ts-travel-service-response,True,True,22.0,22,True,22.0,22,True
ts4-ts-ui-dashboard-loss-jwfvh7,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard,False,True,1.0,27,True,1.0,27,True
ts5-ts-ui-dashboard-response-replace-code-9xg52l,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,7.0,30,True,19.0,30,True
ts5-ts-basic-service-request-delay-xjt5h5,ts-basic-service,ground_truth.service,ts-basic-service-request,True,True,1.0,30,True,1.0,30,True
ts0-ts-basic-service-response-replace-code-5djll8,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,26.0,30,True,28.0,30,True
ts9-ts-route-plan-service-response-replace-code-9tl9h9,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,12.0,28,True,12.0,28,True
ts5-ts-route-plan-service-response-delay-vjgk5j,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response,True,True,1.0,29,True,1.0,29,True
ts2-ts-order-other-service-exception-jrzd4l,ts-order-other-service,ground_truth.service,ts-order-other-service,False,True,11.0,26,True,6.0,26,True
ts2-ts-seat-service-stress-b7h7m9,ts-seat-service,ground_truth.service,ts-seat-service,False,True,4.0,30,True,15.0,30,True
ts8-ts-basic-service-response-abort-fwndhj,ts-basic-service,ground_truth.service,ts-basic-service-response,True,True,2.0,28,True,6.0,28,True
ts2-ts-basic-service-response-replace-body-zrxcjp,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,25.0,27,True,24.0,27,True
ts5-ts-travel-plan-service-bandwidth-w6w6c2,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service,False,True,18.0,27,True,9.0,27,True
ts0-ts-payment-service-stress-56jvjc,ts-payment-service,ground_truth.service,ts-payment-service,False,True,2.0,30,True,2.0,30,True
ts4-ts-security-service-corrupt-9lndmd,ts-security-service,ground_truth.service,ts-security-service,False,True,17.0,29,True,5.0,29,True
ts7-ts-security-service-container-kill-7b856b,ts-security-service,ground_truth.service,ts-security-service-container,True,True,3.0,29,True,15.0,29,True
ts4-ts-assurance-service-container-kill-bsv8nk,ts-assurance-service,ground_truth.service,ts-assurance-service-container,True,True,2.0,29,True,1.0,29,True
ts3-ts-payment-service-stress-hndhvq,ts-payment-service,ground_truth.service,ts-payment-service,False,True,2.0,30,True,1.0,30,True
ts7-ts-ui-dashboard-response-replace-code-t7vsbl,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,14.0,30,True,18.0,30,True
ts9-ts-payment-service-container-kill-mnvc8v,ts-payment-service,ground_truth.service,ts-payment-service-container,True,True,,29,False,,29,False
ts5-ts-security-service-partition-sq49d2,ts-security-service,ground_truth.service,ts-security-service,False,True,1.0,26,True,1.0,26,True
ts3-ts-basic-service-response-replace-code-lbw8bl,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,18.0,22,True,16.0,22,True
ts1-ts-basic-service-response-replace-code-2vvxvm,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,26.0,26,True,25.0,26,True
ts7-ts-price-service-pod-failure-vg4fh6,ts-price-service,ground_truth.service,ts-price-service-pod,True,True,,25,False,,25,False
ts3-ts-basic-service-request-replace-method-crz6qj,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,25.0,26,True,24.0,26,True
ts0-ts-ui-dashboard-request-replace-method-fl9jln,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,5.0,23,True,6.0,23,True
ts6-ts-station-service-stress-wl6rqj,ts-station-service,ground_truth.service,ts-station-service,False,True,2.0,29,True,3.0,29,True
ts2-ts-order-other-service-container-kill-48rlds,ts-order-other-service,ground_truth.service,ts-order-other-service-container,True,True,3.0,29,True,18.0,29,True
ts7-ts-train-service-partition-jwbgt2,ts-train-service,ground_truth.service,ts-train-service,False,True,25.0,29,True,18.0,29,True
ts1-mysql-bandwidth-2xj2mq,mysql,ground_truth.service,,False,True,,28,False,,28,False
ts5-ts-preserve-service-request-replace-method-gvn4ls,ts-preserve-service,ground_truth.service,ts-preserve-service-request-replace,True,True,29.0,29,True,23.0,29,True
ts4-ts-travel2-service-stress-q88xpk,ts-travel2-service,ground_truth.service,ts-travel2-service,False,True,8.0,30,True,11.0,30,True
ts3-ts-config-service-container-kill-52d5j7,ts-config-service,ground_truth.service,ts-config-service-container,True,True,2.0,30,True,2.0,30,True
ts4-ts-route-service-partition-kbhhc4,ts-route-service,ground_truth.service,ts-route-service,False,True,18.0,22,True,12.0,22,True
ts1-mysql-loss-dfzrxw,mysql,ground_truth.service,,False,True,,23,False,,23,False
ts0-mysql-delay-tpvjh6,mysql,ground_truth.service,,False,True,,28,False,,28,False
ts0-ts-travel2-service-response-abort-bvl7cs,ts-travel2-service,ground_truth.service,ts-travel2-service-response,True,True,29.0,29,True,23.0,29,True
ts5-ts-basic-service-request-delay-5hs4qr,ts-basic-service,ground_truth.service,ts-basic-service-request,True,True,1.0,28,True,1.0,28,True
ts3-mysql-bandwidth-5xvc22,mysql,ground_truth.service,,False,True,,28,False,,28,False
ts1-ts-inside-payment-service-container-kill-2c99w6,ts-inside-payment-service,ground_truth.service,ts-inside-payment-service-container,True,True,2.0,30,True,2.0,30,True
ts1-ts-travel-plan-service-response-replace-code-cwn86t,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-response-replace,True,True,11.0,28,True,3.0,28,True
ts4-ts-basic-service-response-replace-code-sjpbd8,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,15.0,28,True,21.0,28,True
ts9-ts-ui-dashboard-response-delay-vqtkkt,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response,True,True,2.0,27,True,4.0,27,True
ts1-ts-ui-dashboard-request-abort-sksx9s,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request,True,True,7.0,29,True,5.0,29,True
ts2-ts-travel2-service-pod-failure-p8j6xr,ts-travel2-service,ground_truth.service,ts-travel2-service-pod,True,True,,27,False,,27,False
ts5-ts-seat-service-response-replace-body-cjm68r,ts-seat-service,ground_truth.service,ts-seat-service-response-replace,True,True,4.0,29,True,15.0,29,True
ts7-ts-ui-dashboard-response-replace-code-9rd4mj,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,15.0,30,True,18.0,30,True
ts3-ts-route-plan-service-response-replace-code-9pbggd,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,7.0,28,True,8.0,28,True
ts1-ts-food-service-response-replace-code-j6ld4p,ts-food-service,ground_truth.service,ts-food-service-response-replace,True,True,15.0,28,True,4.0,28,True
ts3-ts-route-plan-service-response-replace-code-xr5ths,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,27.0,30,True,23.0,30,True
ts5-ts-preserve-service-partition-dkhqzh,ts-preserve-service,ground_truth.service,ts-preserve-service,False,True,1.0,29,True,1.0,29,True
ts2-mysql-bandwidth-bbk2d4,mysql,ground_truth.service,,False,True,,20,False,,20,False
ts9-ts-preserve-service-response-replace-code-jxdnlj,ts-preserve-service,ground_truth.service,ts-preserve-service-response-replace,True,True,2.0,29,True,5.0,29,True
ts5-ts-auth-service-container-kill-g29qzf,ts-auth-service,ground_truth.service,ts-auth-service-container,True,True,1.0,30,True,1.0,30,True
ts9-ts-food-service-stress-mwk2pc,ts-food-service,ground_truth.service,ts-food-service,False,True,4.0,29,True,2.0,29,True
ts1-ts-preserve-service-request-abort-x7w9vv,ts-preserve-service,ground_truth.service,ts-preserve-service-request,True,True,25.0,26,True,25.0,26,True
ts1-ts-route-plan-service-response-replace-body-5s6gc9,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,28.0,30,True,27.0,30,True
ts4-ts-consign-service-partition-ncb5l8,ts-consign-service,ground_truth.service,ts-consign-service,False,True,,27,False,,27,False
ts4-ts-ui-dashboard-response-replace-code-5thzx9,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,3.0,29,True,16.0,29,True
ts7-ts-route-plan-service-response-replace-body-g2tfl4,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,9.0,30,True,6.0,30,True
ts4-ts-travel-plan-service-request-delay-nns9xj,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request,True,True,1.0,30,True,1.0,30,True
ts5-ts-price-service-loss-4mb7j9,ts-price-service,ground_truth.service,ts-price-service,False,True,19.0,29,True,13.0,29,True
ts4-ts-food-service-partition-xkg7kt,ts-food-service,ground_truth.service,ts-food-service,False,True,1.0,28,True,1.0,28,True
ts3-ts-basic-service-request-replace-method-pjwm42,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,1.0,26,True,1.0,26,True
ts0-ts-basic-service-request-abort-5dlq8r,ts-basic-service,ground_truth.service,ts-basic-service-request,True,True,28.0,28,True,28.0,28,True
ts3-mysql-corrupt-j42bn9,mysql,ground_truth.service,,False,True,,22,False,,22,False
ts5-ts-ui-dashboard-response-replace-code-g2v8rq,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,21.0,30,True,18.0,30,True
ts5-ts-ui-dashboard-response-replace-code-ntx7hd,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,9.0,30,True,14.0,30,True
ts3-ts-travel-service-response-delay-7c9494,ts-travel-service,ground_truth.service,ts-travel-service-response,True,True,2.0,29,True,1.0,29,True
ts5-ts-station-service-stress-nr72qw,ts-station-service,ground_truth.service,ts-station-service,False,True,1.0,30,True,1.0,30,True
ts0-ts-preserve-service-response-abort-mj9pbn,ts-preserve-service,ground_truth.service,ts-preserve-service-response,True,True,25.0,30,True,18.0,30,True
ts6-ts-route-plan-service-response-replace-code-9pfgvr,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,29.0,29,True,27.0,29,True
ts3-ts-user-service-partition-vt7q2n,ts-user-service,ground_truth.service,ts-user-service,False,True,1.0,12,True,1.0,12,True
ts2-ts-train-service-exception-plrfk2,ts-train-service,ground_truth.service,ts-train-service,False,True,22.0,27,True,14.0,27,True
ts3-ts-route-plan-service-response-replace-code-fk9bkt,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,29.0,29,True,28.0,29,True
ts0-ts-ui-dashboard-response-replace-code-mlxmpf,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,6.0,28,True,4.0,28,True
ts5-ts-security-service-exception-kprxw5,ts-security-service,ground_truth.service,ts-security-service,False,True,23.0,29,True,1.0,29,True
ts4-ts-basic-service-bandwidth-fn4pnv,ts-basic-service,ground_truth.service,ts-basic-service,False,True,15.0,26,True,18.0,26,True
ts4-ts-auth-service-corrupt-pldpdm,ts-auth-service,ground_truth.service,ts-auth-service,False,True,1.0,14,True,1.0,14,True
ts7-ts-basic-service-stress-2tntmq,ts-basic-service,ground_truth.service,ts-basic-service,False,True,6.0,30,True,11.0,30,True
ts8-ts-seat-service-request-replace-method-mx5nvv,ts-seat-service,ground_truth.service,ts-seat-service-request-replace,True,True,1.0,30,True,9.0,30,True
ts0-ts-seat-service-response-delay-s2jg62,ts-seat-service,ground_truth.service,ts-seat-service-response,True,True,1.0,30,True,1.0,30,True
ts4-ts-consign-service-container-kill-n89lrs,ts-consign-service,ground_truth.service,ts-consign-service-container,True,True,1.0,30,True,1.0,30,True
ts4-ts-travel-service-stress-dmkn9w,ts-travel-service,ground_truth.service,ts-travel-service,False,True,8.0,30,True,2.0,30,True
ts0-ts-travel2-service-request-delay-lzpl9v,ts-travel2-service,ground_truth.service,ts-travel2-service-request,True,True,1.0,30,True,1.0,30,True
ts2-ts-ui-dashboard-response-abort-hnvckb,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response,True,True,1.0,29,True,3.0,29,True
ts2-ts-seat-service-request-replace-method-jm92fm,ts-seat-service,ground_truth.service,ts-seat-service-request-replace,True,True,4.0,22,True,1.0,22,True
ts6-ts-order-other-service-container-kill-8gfz95,ts-order-other-service,ground_truth.service,ts-order-other-service-container,True,True,1.0,30,True,3.0,30,True
ts1-mysql-bandwidth-s7srkn,mysql,ground_truth.service,,False,True,,22,False,,22,False
ts2-ts-basic-service-request-replace-method-t7fncf,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,5.0,29,True,7.0,29,True
ts4-ts-route-service-stress-dbqrpq,ts-route-service,ground_truth.service,ts-route-service,False,True,1.0,29,True,1.0,29,True
ts3-ts-inside-payment-service-stress-tj2rtz,ts-inside-payment-service,ground_truth.service,ts-inside-payment-service,False,True,6.0,29,True,1.0,29,True
ts2-ts-consign-price-service-container-kill-lj9llf,ts-consign-price-service,ground_truth.service,ts-consign-price-service-container,True,True,2.0,30,True,2.0,30,True
ts9-ts-basic-service-response-delay-hfvbg6,ts-basic-service,ground_truth.service,ts-basic-service-response,True,True,1.0,30,True,1.0,30,True
ts6-ts-ui-dashboard-partition-7q5gf6,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard,False,True,1.0,29,True,3.0,29,True
ts4-ts-preserve-service-bandwidth-f9jq67,ts-preserve-service,ground_truth.service,ts-preserve-service,False,True,1.0,26,True,3.0,26,True
